ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:     110       163.4158       137.3551         0.0000         0.0000          -6163.6455       565.7442         0.0000         0.0000         0.0000          -5297.1304         0.0000     -5297.1304     -5297.1304         0.0000            788.8192       760.1535     23823.1240       788.8192       760.1535
ENERGY:     111       163.8792       137.2499         0.0000         0.0000          -6163.2786       564.9299         0.0000         0.0000         0.0000          -5297.2196         0.0000     -5297.2196     -5297.2196         0.0000            829.1652       749.3018     23823.1240       829.1652       749.3018
ENERGY:     112       163.9247       137.2412         0.0000         0.0000          -6163.2473       564.8612         0.0000         0.0000         0.0000          -5297.2202         0.0000     -5297.2202     -5297.2202         0.0000            832.5717       748.3882     23823.1240       832.5717       748.3882
ENERGY:     113       163.9387       137.2386         0.0000         0.0000          -6163.2379       564.8404         0.0000         0.0000         0.0000          -5297.2202         0.0000     -5297.2202     -5297.2202         0.0000            833.6022       748.1095     23823.1240       833.6022       748.1095
ENERGY:     114       146.2840       135.0686         0.0000         0.0000          -6167.7668       551.4775         0.0000         0.0000         0.0000          -5334.9366         0.0000     -5334.9366     -5334.9366         0.0000           1185.2961       537.9726     23823.1240      1185.2961       537.9726
ENERGY:     115       164.3559       135.2152         0.0000         0.0000          -6172.8093       540.8479         0.0000         0.0000         0.0000          -5332.3903         0.0000     -5332.3903     -5332.3903         0.0000           1321.4145       364.9020     23823.1240      1321.4145       364.9020
ENERGY:     116       149.7697       134.8461         0.0000         0.0000          -6169.9068       546.4994         0.0000         0.0000         0.0000          -5338.7916         0.0000     -5338.7916     -5338.7916         0.0000           1271.3516       457.8416     23823.1240      1271.3516       457.8416
ENERGY:     117       159.3333       140.7822         0.0000         0.0000          -6211.3414       536.2014         0.0000         0.0000         0.0000          -5375.0245         0.0000     -5375.0245     -5375.0245         0.0000             53.8826       177.0194     23823.1240        53.8826       177.0194
ENERGY:     118       189.9061       149.9736         0.0000         0.0000          -6253.4060       528.2840         0.0000         0.0000         0.0000          -5385.2423         0.0000     -5385.2423     -5385.2423         0.0000          -1345.0386       -72.0140     23823.1240     -1345.0386       -72.0140
ENERGY:     119       242.2872       162.7800         0.0000         0.0000          -6296.0680       522.6714         0.0000         0.0000         0.0000          -5368.3293         0.0000     -5368.3293     -5368.3293         0.0000          -2926.8909      -289.6854     23823.1240     -2926.8909      -289.6854
ENERGY:     120       185.2008       148.7150         0.0000         0.0000          -6248.4342       529.0934         0.0000         0.0000         0.0000          -5385.4248         0.0000     -5385.4248     -5385.4248         0.0000          -1171.2760       -44.4059     23823.1240     -1171.2760       -44.4059
ENERGY:     121       164.4805       141.2394         0.0000         0.0000          -6242.2255       515.5919         0.0000         0.0000         0.0000          -5420.9137         0.0000     -5420.9137     -5420.9137         0.0000           -158.5017      -235.2800     23823.1240      -158.5017      -235.2800
ENERGY:     122       196.5738       139.1851         0.0000         0.0000          -6236.8334       508.3076         0.0000         0.0000         0.0000          -5392.7669         0.0000     -5392.7669     -5392.7669         0.0000            438.8199      -341.5875     23823.1240       438.8199      -341.5875
ENERGY:     123       165.4040       140.7860         0.0000         0.0000          -6241.6470       514.5950         0.0000         0.0000         0.0000          -5420.8620         0.0000     -5420.8620     -5420.8620         0.0000            -80.0025      -249.5537     23823.1240       -80.0025      -249.5537
ENERGY:     124       164.8032       141.0431         0.0000         0.0000          -6241.9822       515.1672         0.0000         0.0000         0.0000          -5420.9687         0.0000     -5420.9687     -5420.9687         0.0000           -125.1369      -241.3505     23823.1240      -125.1369      -241.3505
ENERGY:     125       151.4964       133.5715         0.0000         0.0000          -6242.0565       504.5000         0.0000         0.0000         0.0000          -5452.4886         0.0000     -5452.4886     -5452.4886         0.0000            395.6297      -408.5823     23823.1240       395.6297      -408.5823
ENERGY:     126       188.4699       129.4691         0.0000         0.0000          -6243.2510       498.5238         0.0000         0.0000         0.0000          -5426.7882         0.0000     -5426.7882     -5426.7882         0.0000            542.6029      -513.6403     23823.1240       542.6029      -513.6403
ENERGY:     127       152.9623       133.0052         0.0000         0.0000          -6242.1262       503.6910         0.0000         0.0000         0.0000          -5452.4678         0.0000     -5452.4678     -5452.4678         0.0000            427.0999      -421.9073     23823.1240       427.0999      -421.9073
ENERGY:     128       152.1135       133.3048         0.0000         0.0000          -6242.0877       504.1192         0.0000         0.0000         0.0000          -5452.5502         0.0000     -5452.5502     -5452.5502         0.0000            410.6760      -414.8413     23823.1240       410.6760      -414.8413
ENERGY:     129       171.0973       137.4195         0.0000         0.0000          -6290.4763       496.8954         0.0000         0.0000         0.0000          -5485.0641         0.0000     -5485.0641     -5485.0641         0.0000          -1195.0068      -682.7140     23823.1240     -1195.0068      -682.7140
ENERGY:     130       226.9890       144.1054         0.0000         0.0000          -6340.4590       492.8867         0.0000         0.0000         0.0000          -5476.4779         0.0000     -5476.4779     -5476.4779         0.0000          -3111.8728      -909.6096     23823.1240     -3111.8728      -909.6096
ENERGY:     131       183.7303       139.1661         0.0000         0.0000          -6305.3005       495.3530         0.0000         0.0000         0.0000          -5487.0510         0.0000     -5487.0510     -5487.0510         0.0000          -1736.9249      -755.1158     23823.1240     -1736.9249      -755.1158
ENERGY:     132       187.1741       139.6062         0.0000         0.0000          -6308.7831       495.0347         0.0000         0.0000         0.0000          -5486.9681         0.0000     -5486.9681     -5486.9681         0.0000          -1867.5193      -771.5061     23823.1240     -1867.5193      -771.5061
ENERGY:     133       184.0677       139.2098         0.0000         0.0000          -6305.6503       495.3203         0.0000         0.0000         0.0000          -5487.0525         0.0000     -5487.0525     -5487.0525         0.0000          -1749.9795      -756.7769     23823.1240     -1749.9795      -756.7769
ENERGY:     134       169.8321       133.6187         0.0000         0.0000          -6308.2580       489.4062         0.0000         0.0000         0.0000          -5515.4010         0.0000     -5515.4010     -5515.4010         0.0000          -1080.2709      -867.8876     23823.1240     -1080.2709      -867.8876
ENERGY:     135       193.0185       133.6320         0.0000         0.0000          -6311.9787       487.9824         0.0000         0.0000         0.0000          -5497.3458         0.0000     -5497.3458     -5497.3458         0.0000           -764.9647      -917.9288     23823.1240      -764.9647      -917.9288
ENERGY:     136       170.5259       133.3729         0.0000         0.0000          -6308.5795       489.0631         0.0000         0.0000         0.0000          -5515.6174         0.0000     -5515.6174     -5515.6174         0.0000          -1032.8135      -875.5987     23823.1240     -1032.8135      -875.5987
ENERGY:     137       170.4398       133.3950         0.0000         0.0000          -6308.5468       489.0954         0.0000         0.0000         0.0000          -5515.6166         0.0000     -5515.6166     -5515.6166         0.0000          -1037.3994      -874.8551     23823.1240     -1037.3994      -874.8551
ENERGY:     138       170.4998       133.3795         0.0000         0.0000          -6308.5700       489.0728         0.0000         0.0000         0.0000          -5515.6180         0.0000     -5515.6180     -5515.6180         0.0000          -1034.1889      -875.3821     23823.1240     -1034.1889      -875.3821
ENERGY:     139       157.3057       129.9967         0.0000         0.0000          -6311.3656       484.9470         0.0000         0.0000         0.0000          -5539.1162         0.0000     -5539.1162     -5539.1162         0.0000           -308.2995      -959.5768     23823.1240      -308.2995      -959.5768
ENERGY:     140       196.2676       129.2795         0.0000         0.0000          -6315.3105       485.1397         0.0000         0.0000         0.0000          -5504.6236         0.0000     -5504.6236     -5504.6236         0.0000             11.5340      -985.6900     23823.1240        11.5340      -985.6900
ENERGY:     141       156.2980       130.2138         0.0000         0.0000          -6311.0341       485.1690         0.0000         0.0000         0.0000          -5539.3533         0.0000     -5539.3533     -5539.3533         0.0000           -362.5987      -953.7191     23823.1240      -362.5987      -953.7191
