# step Etot Epot T p 
4553 -6519.5723 -6519.5723 0.0 -1684.3564 
4554 -6517.2314 -6517.2314 0.0 -1753.1994 
4555 -6519.7109 -6519.7109 0.0 -1688.2418 
4556 -6519.6866 -6519.6866 0.0 -1691.2022 
4557 -6519.7107 -6519.7107 0.0 -1688.5036 
4558 -6519.7109 -6519.7109 0.0 -1688.2881 
4559 -6516.4362 -6516.4362 0.0 -1714.7479 
4560 -6519.818 -6519.818 0.0 -1684.8893 
4561 -6519.7849 -6519.7849 0.0 -1684.1815 
4562 -6519.818 -6519.818 0.0 -1684.7871 
4563 -6518.1804 -6518.1804 0.0 -1769.9111 
4564 -6519.9664 -6519.9664 0.0 -1694.7162 
4565 -6519.9511 -6519.9511 0.0 -1699.4301 
4566 -6519.9659 -6519.9659 0.0 -1695.1469 
4567 -6519.9664 -6519.9664 0.0 -1694.7587 
4568 -6519.9664 -6519.9664 0.0 -1694.7162 
4569 -6516.935 -6516.935 0.0 -1739.2145 
4570 -6520.0752 -6520.0752 0.0 -1694.8818 
4571 -6520.0454 -6520.0454 0.0 -1696.0149 
4572 -6520.0754 -6520.0754 0.0 -1694.969 
4573 -6520.0756 -6520.0756 0.0 -1694.9398 
4574 -6520.0756 -6520.0756 0.0 -1694.9316 
4575 -6520.0756 -6520.0756 0.0 -1694.9269 
4576 -6520.0756 -6520.0756 0.0 -1694.9234 
4577 -6520.0753 -6520.0753 0.0 -1694.9131 
4578 -6520.0756 -6520.0756 0.0 -1694.9234 
4579 -6518.3747 -6518.3747 0.0 -1738.8974 
4580 -6520.2153 -6520.2153 0.0 -1696.2015 
4581 -6520.1961 -6520.1961 0.0 -1697.7478 
4582 -6520.2151 -6520.2151 0.0 -1696.3313 
4583 -6520.2152 -6520.2152 0.0 -1696.2301 
4584 -6520.2153 -6520.2153 0.0 -1696.2015 
4585 -6518.2128 -6518.2128 0.0 -1783.3561 
4586 -6520.3422 -6520.3422 0.0 -1705.9672 
4587 -6520.3215 -6520.3215 0.0 -1711.0065 
4588 -6520.3422 -6520.3422 0.0 -1706.4474 
4589 -6520.3419 -6520.3419 0.0 -1706.1658 
4590 -6520.3422 -6520.3422 0.0 -1705.9875 
4591 -6520.3422 -6520.3422 0.0 -1705.9672 
4592 -6518.248 -6518.248 0.0 -1721.0584 
4593 -6520.4535 -6520.4535 0.0 -1702.2843 
4594 -6520.4344 -6520.4344 0.0 -1701.6269 
4595 -6520.454 -6520.454 0.0 -1702.2015 
4596 -6520.4539 -6520.4539 0.0 -1702.216 
4597 -6520.454 -6520.454 0.0 -1702.2015 
4598 -6519.4246 -6519.4246 0.0 -1741.0626 
4599 -6520.5995 -6520.5995 0.0 -1704.9119 
4600 -6520.5904 -6520.5904 0.0 -1706.6677 
4601 -6520.5995 -6520.5995 0.0 -1705.0652 
4602 -6520.5995 -6520.5995 0.0 -1704.9728 
4603 -6520.5995 -6520.5995 0.0 -1704.9119 
4604 -6518.2513 -6518.2513 0.0 -1765.7794 
4605 -6520.6881 -6520.6881 0.0 -1709.5551 
4606 -6520.6632 -6520.6632 0.0 -1712.7509 
4607 -6520.6881 -6520.6881 0.0 -1709.8553 
4608 -6520.6881 -6520.6881 0.0 -1709.6181 
4609 -6520.6883 -6520.6883 0.0 -1709.5977 
4610 -6520.6884 -6520.6884 0.0 -1709.595 
4611 -6519.7649 -6519.7649 0.0 -1713.1335 
4612 -6520.8242 -6520.8242 0.0 -1703.9988 
4613 -6520.8138 -6520.8138 0.0 -1703.2667 
4614 -6520.8239 -6520.8239 0.0 -1703.9045 
4615 -6520.8242 -6520.8242 0.0 -1703.9898 
4616 -6520.8242 -6520.8242 0.0 -1703.9805 
4617 -6520.8242 -6520.8242 0.0 -1703.9898 
4618 -6519.6265 -6519.6265 0.0 -1759.1795 
4619 -6520.9413 -6520.9413 0.0 -1710.8136 
4620 -6520.9289 -6520.9289 0.0 -1713.8904 
4621 -6520.9409 -6520.9409 0.0 -1711.0965 
4622 -6520.9413 -6520.9413 0.0 -1710.8424 
4623 -6520.9413 -6520.9413 0.0 -1710.8136 
4624 -6519.2584 -6519.2584 0.0 -1724.9571 
4625 -6521.0284 -6521.0284 0.0 -1708.7608 
4626 -6521.0123 -6521.0123 0.0 -1708.5225 
4627 -6521.0285 -6521.0285 0.0 -1708.7193 
4628 -6521.0285 -6521.0285 0.0 -1708.7377 
4629 -6521.0284 -6521.0284 0.0 -1708.742 
4630 -6521.0285 -6521.0285 0.0 -1708.7377 
4631 -6520.4778 -6520.4778 0.0 -1730.9282 
4632 -6521.1695 -6521.1695 0.0 -1709.4245 
4633 -6521.1638 -6521.1638 0.0 -1710.3425 
4634 -6521.1695 -6521.1695 0.0 -1709.5031 
4635 -6521.1696 -6521.1696 0.0 -1709.4729 
4636 -6521.1696 -6521.1696 0.0 -1709.4682 
4637 -6519.5045 -6519.5045 0.0 -1740.3317 
4638 -6521.2461 -6521.2461 0.0 -1710.7145 
4639 -6521.2303 -6521.2303 0.0 -1711.9442 
4640 -6521.246 -6521.246 0.0 -1710.8185 
4641 -6521.2461 -6521.2461 0.0 -1710.7299 
4642 -6521.2461 -6521.2461 0.0 -1710.7198 
4643 -6521.2461 -6521.2461 0.0 -1710.7145 
4644 -6520.506 -6520.506 0.0 -1708.1877 
4645 -6521.3576 -6521.3576 0.0 -1704.8215 
4646 -6521.3504 -6521.3504 0.0 -1703.8895 
4647 -6521.3573 -6521.3573 0.0 -1704.7081 
4648 -6521.3577 -6521.3577 0.0 -1704.8106 
4649 -6521.3577 -6521.3577 0.0 -1704.8009 
4650 -6521.3577 -6521.3577 0.0 -1704.8106 
4651 -6519.8553 -6519.8553 0.0 -1731.782 
4652 -6521.462 -6521.462 0.0 -1705.9397 
4653 -6521.4467 -6521.4467 0.0 -1706.9965 
4654 -6521.4616 -6521.4616 0.0 -1706.0253 
4655 -6521.4619 -6521.4619 0.0 -1705.9484 
4656 -6520.0681 -6520.0681 0.0 -1714.6386 
4657 -6521.5623 -6521.5623 0.0 -1703.4383 
4658 -6521.5462 -6521.5462 0.0 -1703.04 
4659 -6521.5621 -6521.5621 0.0 -1703.384 
4660 -6521.5623 -6521.5623 0.0 -1703.433 
4661 -6521.5623 -6521.5623 0.0 -1703.4378 
4662 -6521.5623 -6521.5623 0.0 -1703.4383 
4663 -6520.8977 -6520.8977 0.0 -1713.1919 
4664 -6521.7089 -6521.7089 0.0 -1701.1283 
4665 -6521.7019 -6521.7019 0.0 -1701.2475 
4666 -6521.7093 -6521.7093 0.0 -1701.1359 
4667 -6521.7092 -6521.7092 0.0 -1701.1334 
4668 -6521.7093 -6521.7093 0.0 -1701.1359 
4669 -6520.4864 -6520.4864 0.0 -1723.8703 
4670 -6521.8134 -6521.8134 0.0 -1701.7701 
4671 -6521.8005 -6521.8005 0.0 -1702.5846 
4672 -6521.8132 -6521.8132 0.0 -1701.8347 
4673 -6521.8135 -6521.8135 0.0 -1701.7791 
4674 -6521.8135 -6521.8135 0.0 -1701.7784 
4675 -6521.8136 -6521.8136 0.0 -1701.7778 
4676 -6521.8136 -6521.8136 0.0 -1701.7773 
4677 -6521.8136 -6521.8136 0.0 -1701.7778 
4678 -6520.2453 -6520.2453 0.0 -1698.0945 
4679 -6521.9036 -6521.9036 0.0 -1697.2338 
4680 -6521.2992 -6521.2992 0.0 -1720.0765 
4681 -6522.0462 -6522.0462 0.0 -1698.9638 
4682 -6522.0387 -6522.0387 0.0 -1699.9911 
4683 -6522.0464 -6522.0464 0.0 -1699.06 
4684 -6522.0464 -6522.0464 0.0 -1699.0385 
4685 -6522.0463 -6522.0463 0.0 -1699.0267 
4686 -6522.0464 -6522.0464 0.0 -1699.0385 
4687 -6520.896 -6520.896 0.0 -1708.3567 
4688 -6522.1483 -6522.1483 0.0 -1696.7306 
4689 -6522.1364 -6522.1364 0.0 -1696.5187 
4690 -6522.1485 -6522.1485 0.0 -1696.7009 
4691 -6522.1484 -6522.1484 0.0 -1696.7073 
4692 -6522.1485 -6522.1485 0.0 -1696.7009 
4693 -6520.5444 -6520.5444 0.0 -1678.68 
4694 -6522.2312 -6522.2312 0.0 -1689.4562 
4695 -6522.2158 -6522.2158 0.0 -1686.7677 
4696 -6522.231 -6522.231 0.0 -1689.1675 
4697 -6522.2312 -6522.2312 0.0 -1689.4285 
4698 -6521.2535 -6521.2535 0.0 -1727.7433 
4699 -6522.3496 -6522.3496 0.0 -1693.7429 
4700 -6522.3383 -6522.3383 0.0 -1695.7088 
4701 -6522.3492 -6522.3492 0.0 -1693.9208 
4702 -6522.3496 -6522.3496 0.0 -1693.7601 
4703 -6522.3496 -6522.3496 0.0 -1693.7429 
4704 -6521.0975 -6521.0975 0.0 -1693.4177 
4705 -6522.4527 -6522.4527 0.0 -1688.5346 
4706 -6522.438 -6522.438 0.0 -1687.3489 
4707 -6522.4524 -6522.4524 0.0 -1688.3995 
4708 -6522.4528 -6522.4528 0.0 -1688.5237 
4709 -6522.4529 -6522.4529 0.0 -1688.5129 
4710 -6520.8733 -6520.8733 0.0 -1677.0522 
4711 -6522.5441 -6522.5441 0.0 -1681.1936 
4712 -6522.5282 -6522.5282 0.0 -1678.8571 
4713 -6522.5438 -6522.5438 0.0 -1680.9345 
4714 -6522.5441 -6522.5441 0.0 -1681.1681 
4715 -6522.5441 -6522.5441 0.0 -1681.1936 
4716 -6521.148 -6521.148 0.0 -1739.6594 
4717 -6522.6512 -6522.6512 0.0 -1687.476 
4718 -6522.6383 -6522.6383 0.0 -1690.6935 
4719 -6522.651 -6522.651 0.0 -1687.7722 
4720 -6522.6512 -6522.6512 0.0 -1687.5163 
4721 -6522.6512 -6522.6512 0.0 -1687.542 
4722 -6522.6512 -6522.6512 0.0 -1687.5163 
4723 -6520.9726 -6520.9726 0.0 -1677.4381 
4724 -6522.7518 -6522.7518 0.0 -1679.6522 
4725 -6522.7342 -6522.7342 0.0 -1677.1523 
4726 -6522.7518 -6522.7518 0.0 -1679.3824 
4727 -6522.7521 -6522.7521 0.0 -1679.5533 
4728 -6522.752 -6522.752 0.0 -1679.5626 
4729 -6522.7521 -6522.7521 0.0 -1679.5533 
4730 -6521.2484 -6521.2484 0.0 -1676.591 
4731 -6522.8497 -6522.8497 0.0 -1672.9328 
4732 -6522.833 -6522.833 0.0 -1671.0796 
4733 -6522.8496 -6522.8496 0.0 -1672.7274 
4734 -6522.8499 -6522.8499 0.0 -1672.902 
4735 -6522.8499 -6522.8499 0.0 -1672.8847 
4736 -6522.8498 -6522.8498 0.0 -1672.9001 
4737 -6522.8499 -6522.8499 0.0 -1672.902 
4738 -6521.4713 -6521.4713 0.0 -1724.1445 
4739 -6522.9516 -6522.9516 0.0 -1677.6004 
4740 -6522.9389 -6522.9389 0.0 -1680.2436 
4741 -6522.9518 -6522.9518 0.0 -1677.8465 
4742 -6522.9516 -6522.9516 0.0 -1677.7707 
4743 -6522.9518 -6522.9518 0.0 -1677.8465 
4744 -6521.705 -6521.705 0.0 -1651.7705 
4745 -6523.0484 -6523.0484 0.0 -1666.3288 
4746 -6523.036 -6523.036 0.0 -1662.8815 
4747 -6523.049 -6523.049 0.0 -1665.977 
4748 -6523.0488 -6523.0488 0.0 -1666.0224 
4749 -6523.049 -6523.049 0.0 -1665.977 
4750 -6521.6034 -6521.6034 0.0 -1671.0132 
4751 -6523.1348 -6523.1348 0.0 -1661.6097 
4752 -6523.1215 -6523.1215 0.0 -1660.5335 
4753 -6523.1352 -6523.1352 0.0 -1661.491 
4754 -6523.1351 -6523.1351 0.0 -1661.508 
4755 -6523.1352 -6523.1352 0.0 -1661.491 
4756 -6522.0606 -6522.0606 0.0 -1708.5054 
4757 -6523.2337 -6523.2337 0.0 -1665.985 
4758 -6523.2243 -6523.2243 0.0 -1668.3893 
4759 -6523.2339 -6523.2339 0.0 -1666.2089 
4760 -6523.2343 -6523.2343 0.0 -1666.1673 
4761 -6523.2344 -6523.2344 0.0 -1666.1514 
4762 -6523.2344 -6523.2344 0.0 -1666.1361 
4763 -6523.2344 -6523.2344 0.0 -1666.1514 
4764 -6521.9125 -6521.9125 0.0 -1633.9912 
4765 -6523.3229 -6523.3229 0.0 -1654.4082 
4766 -6523.311 -6523.311 0.0 -1650.4291 
4767 -6523.3227 -6523.3227 0.0 -1653.9855 
4768 -6523.3229 -6523.3229 0.0 -1654.3433 
4769 -6523.323 -6523.323 0.0 -1654.3099 
4770 -6523.323 -6523.323 0.0 -1654.2779 
4771 -6523.323 -6523.323 0.0 -1654.2811 
4772 -6523.323 -6523.323 0.0 -1654.2779 
4773 -6521.8834 -6521.8834 0.0 -1675.2281 
4774 -6523.4076 -6523.4076 0.0 -1652.8257 
4775 -6523.3931 -6523.3931 0.0 -1652.963 
4776 -6523.408 -6523.408 0.0 -1652.828 
4777 -6523.4079 -6523.4079 0.0 -1652.8266 
4778 -6523.408 -6523.408 0.0 -1652.828 
4779 -6522.5082 -6522.5082 0.0 -1693.7331 
4780 -6523.5102 -6523.5102 0.0 -1656.3323 
4781 -6523.5025 -6523.5025 0.0 -1658.2973 
4782 -6523.5101 -6523.5101 0.0 -1656.5066 
4783 -6523.5102 -6523.5102 0.0 -1656.3805 
4784 -6523.5102 -6523.5102 0.0 -1656.3993 
4785 -6523.5102 -6523.5102 0.0 -1656.3805 
4786 -6521.3489 -6521.3489 0.0 -1584.5109 
4787 -6523.5752 -6523.5752 0.0 -1641.1526 
4788 -6523.5511 -6523.5511 0.0 -1632.8947 
4789 -6523.5749 -6523.5749 0.0 -1640.3033 
4790 -6523.5752 -6523.5752 0.0 -1641.0676 
4791 -6523.5752 -6523.5752 0.0 -1641.0761 
4792 -6523.5752 -6523.5752 0.0 -1641.0676 
4793 -6522.2688 -6522.2688 0.0 -1681.7562 
4794 -6523.6651 -6523.6651 0.0 -1642.9027 
4795 -6523.6527 -6523.6527 0.0 -1644.527 
4796 -6523.6647 -6523.6647 0.0 -1643.0353 
4797 -6523.6651 -6523.6651 0.0 -1642.9231 
4798 -6523.6651 -6523.6651 0.0 -1642.9349 
4799 -6523.6651 -6523.6651 0.0 -1642.9455 
4800 -6523.6651 -6523.6651 0.0 -1642.9551 
4801 -6523.6649 -6523.6649 0.0 -1642.959 
4802 -6523.6651 -6523.6651 0.0 -1642.9551 
4803 -6521.9418 -6521.9418 0.0 -1677.9588 
4804 -6523.7463 -6523.7463 0.0 -1642.8061 
4805 -6523.7305 -6523.7305 0.0 -1643.6769 
4806 -6523.7459 -6523.7459 0.0 -1642.8576 
4807 -6523.7461 -6523.7461 0.0 -1642.8092 
4808 -6523.7463 -6523.7463 0.0 -1642.8061 
4809 -6521.6349 -6521.6349 0.0 -1572.1079 
4810 -6523.8103 -6523.8103 0.0 -1627.3205 
4811 -6523.7889 -6523.7889 0.0 -1619.1318 
4812 -6523.8102 -6523.8102 0.0 -1626.4759 
4813 -6523.8102 -6523.8102 0.0 -1627.2096 
4814 -6522.6579 -6522.6579 0.0 -1700.3117 
4815 -6523.9016 -6523.9016 0.0 -1636.2592 
4816 -6523.8894 -6523.8894 0.0 -1640.4941 
4817 -6523.9018 -6523.9018 0.0 -1636.6678 
4818 -6523.9017 -6523.9017 0.0 -1636.5862 
4819 -6523.9018 -6523.9018 0.0 -1636.6678 
4820 -6522.0032 -6522.0032 0.0 -1650.3642 
4821 -6523.9631 -6523.9631 0.0 -1633.9725 
4822 -6523.9443 -6523.9443 0.0 -1633.1894 
4823 -6523.9629 -6523.9629 0.0 -1633.8681 
4824 -6523.9632 -6523.9632 0.0 -1633.9619 
4825 -6522.4163 -6522.4163 0.0 -1576.0848 
4826 -6524.0336 -6524.0336 0.0 -1618.775 
4827 -6524.0174 -6524.0174 0.0 -1612.2518 
4828 -6524.0332 -6524.0332 0.0 -1618.0952 
4829 -6524.0335 -6524.0335 0.0 -1618.7062 
4830 -6524.0336 -6524.0336 0.0 -1618.775 
4831 -6522.5982 -6522.5982 0.0 -1725.3823 
4832 -6524.1149 -6524.1149 0.0 -1633.3091 
4833 -6524.1016 -6524.1016 0.0 -1640.4078 
4834 -6524.1154 -6524.1154 0.0 -1634.008 
4835 -6524.1154 -6524.1154 0.0 -1633.915 
4836 -6524.1152 -6524.1152 0.0 -1633.8507 
4837 -6524.1154 -6524.1154 0.0 -1633.915 
4838 -6522.0135 -6522.0135 0.0 -1606.3701 
4839 -6524.1755 -6524.1755 0.0 -1625.4949 
4840 -6522.4706 -6522.4706 0.0 -1601.7532 
4841 -6524.2497 -6524.2497 0.0 -1616.3234 
4842 -6524.2321 -6524.2321 0.0 -1612.5607 
4843 -6524.2494 -6524.2494 0.0 -1615.9207 
4844 -6524.2497 -6524.2497 0.0 -1616.2833 
4845 -6524.2498 -6524.2498 0.0 -1616.2497 
4846 -6522.6176 -6522.6176 0.0 -1733.2878 
4847 -6524.3268 -6524.3268 0.0 -1631.3768 
4848 -6524.3081 -6524.3081 0.0 -1639.2743 
4849 -6524.3263 -6524.3263 0.0 -1632.1403 
4850 -6524.3267 -6524.3267 0.0 -1631.4502 
4851 -6524.3268 -6524.3268 0.0 -1631.3768 
4852 -6521.7255 -6521.7255 0.0 -1581.6665 
4853 -6524.3806 -6524.3806 0.0 -1620.8009 
4854 -6524.3533 -6524.3533 0.0 -1614.2235 
4855 -6524.3802 -6524.3802 0.0 -1620.1164 
4856 -6524.3805 -6524.3805 0.0 -1620.7324 
4857 -6524.3805 -6524.3805 0.0 -1620.7941 
4858 -6524.3806 -6524.3806 0.0 -1620.8009 
4859 -6522.8422 -6522.8422 0.0 -1638.5923 
4860 -6524.459 -6524.459 0.0 -1618.5504 
4861 -6524.4424 -6524.4424 0.0 -1618.3289 
4862 -6524.4587 -6524.4587 0.0 -1618.5057 
4863 -6524.459 -6524.459 0.0 -1618.546 
4864 -6524.4589 -6524.4589 0.0 -1618.5396 
4865 -6524.459 -6524.459 0.0 -1618.5456 
4866 -6524.459 -6524.459 0.0 -1618.546 
4867 -6522.3334 -6522.3334 0.0 -1756.0289 
4868 -6524.522 -6524.522 0.0 -1633.8754 
4869 -6524.5021 -6524.5021 0.0 -1643.5885 
4870 -6524.5216 -6524.5216 0.0 -1634.8138 
4871 -6524.522 -6524.522 0.0 -1633.9683 
4872 -6524.522 -6524.522 0.0 -1633.8754 
4873 -6521.7047 -6521.7047 0.0 -1532.5506 
4874 -6524.579 -6524.579 0.0 -1617.2169 
4875 -6524.578 -6524.578 0.0 -1618.8225 
4876 -6524.579 -6524.579 0.0 -1617.3779 
4877 -6524.579 -6524.579 0.0 -1617.2556 
4878 -6524.579 -6524.579 0.0 -1617.2169 
4879 -6522.8621 -6522.8621 0.0 -1692.6472 
4880 -6524.6603 -6524.6603 0.0 -1624.5078 
4881 -6524.6435 -6524.6435 0.0 -1628.8298 
4882 -6524.6603 -6524.6603 0.0 -1624.9151 
4883 -6524.6606 -6524.6606 0.0 -1624.6134 
4884 -6524.6606 -6524.6606 0.0 -1624.6033 
4885 -6524.6606 -6524.6606 0.0 -1624.6134 
4886 -6521.4748 -6521.4748 0.0 -1730.7592 
4887 -6524.7162 -6524.7162 0.0 -1632.2722 
4888 -6524.7144 -6524.7144 0.0 -1631.4327 
4889 -6524.7161 -6524.7161 0.0 -1632.189 
4890 -6524.7162 -6524.7162 0.0 -1632.264 
4891 -6521.7411 -6521.7411 0.0 -1555.6267 
4892 -6524.7768 -6524.7768 0.0 -1617.3671 
4893 -6524.7443 -6524.7443 0.0 -1607.8056 
4894 -6524.7765 -6524.7765 0.0 -1616.3823 
4895 -6524.7769 -6524.7769 0.0 -1617.2706 
4896 -6524.7769 -6524.7769 0.0 -1617.2805 
4897 -6524.7769 -6524.7769 0.0 -1617.2706 
4898 -6522.1424 -6522.1424 0.0 -1761.9491 
4899 -6524.8452 -6524.8452 0.0 -1631.3144 
4900 -6524.8196 -6524.8196 0.0 -1641.0003 
4901 -6524.8451 -6524.8451 0.0 -1632.2492 
4902 -6524.8452 -6524.8452 0.0 -1631.4073 
4903 -6524.8452 -6524.8452 0.0 -1631.3762 
4904 -6524.8452 -6524.8452 0.0 -1631.4073 
4905 -6520.213 -6520.213 0.0 -1731.4347 
4906 -6524.8951 -6524.8951 0.0 -1636.3299 
4907 -6524.8955 -6524.8955 0.0 -1635.7915 
4908 -6524.8955 -6524.8955 0.0 -1635.9208 
4909 -6524.8953 -6524.8953 0.0 -1635.9581 
4910 -6524.8955 -6524.8955 0.0 -1635.9249 
4911 -6524.8955 -6524.8955 0.0 -1635.9286 
4912 -6524.8955 -6524.8955 0.0 -1635.9249 
4913 -6521.8659 -6521.8659 0.0 -1579.6233 
4914 -6524.9704 -6524.9704 0.0 -1621.9939 
4915 -6524.9689 -6524.9689 0.0 -1623.2878 
4916 -6524.9702 -6524.9702 0.0 -1622.1195 
4917 -6524.9704 -6524.9704 0.0 -1622.007 
4918 -6524.9704 -6524.9704 0.0 -1621.9939 
4919 -6521.0997 -6521.0997 0.0 -1836.5173 
4920 -6525.0293 -6525.0293 0.0 -1639.589 
4921 -6524.9928 -6524.9928 0.0 -1654.9978 
4922 -6525.03 -6525.03 0.0 -1641.1029 
4923 -6525.0301 -6525.0301 0.0 -1640.7144 
4924 -6525.0298 -6525.0298 0.0 -1640.5215 
4925 -6525.0301 -6525.0301 0.0 -1640.7144 
4926 -6520.3375 -6520.3375 0.0 -1660.1705 
4927 -6525.0795 -6525.0795 0.0 -1636.6234 
4928 -6525.0795 -6525.0795 0.0 -1636.9672 
4929 -6525.0798 -6525.0798 0.0 -1636.805 
4930 -6525.0798 -6525.0798 0.0 -1636.8314 
4931 -6525.0796 -6525.0796 0.0 -1636.8423 
4932 -6525.0798 -6525.0798 0.0 -1636.8314 
4933 -6520.4901 -6520.4901 0.0 -1616.1712 
4934 -6525.1368 -6525.1368 0.0 -1628.3824 
4935 -6525.1366 -6525.1366 0.0 -1629.1712 
4936 -6525.1369 -6525.1369 0.0 -1628.477 
4937 -6525.1369 -6525.1369 0.0 -1628.4677 
4938 -6525.1369 -6525.1369 0.0 -1628.477 
4939 -6519.629 -6519.629 0.0 -1878.1496 
4940 -6525.1923 -6525.1923 0.0 -1646.3483 
4941 -6525.1923 -6525.1923 0.0 -1644.481 
4942 -6525.1915 -6525.1915 0.0 -1642.8198 
4943 -6525.1922 -6525.1922 0.0 -1644.3137 
4944 -6525.1923 -6525.1923 0.0 -1644.4644 
4945 -6525.1923 -6525.1923 0.0 -1644.481 
4946 -6519.4963 -6519.4963 0.0 -1648.2247 
4947 -6525.2424 -6525.2424 0.0 -1637.2795 
4948 -6525.2441 -6525.2441 0.0 -1638.0968 
4949 -6525.2441 -6525.2441 0.0 -1638.0155 
4950 -6519.6735 -6519.6735 0.0 -1673.3593 
4951 -6525.2965 -6525.2965 0.0 -1633.7129 
4952 -6525.2978 -6525.2978 0.0 -1634.0989 
4953 -6525.2974 -6525.2974 0.0 -1634.0524 
4954 -6525.2978 -6525.2978 0.0 -1634.0951 
4955 -6525.2978 -6525.2978 0.0 -1634.0989 
4956 -6518.0704 -6518.0704 0.0 -1929.1655 
4957 -6525.3388 -6525.3388 0.0 -1655.4213 
4958 -6525.3431 -6525.3431 0.0 -1649.6302 
4959 -6525.3423 -6525.3423 0.0 -1648.0233 
4960 -6525.3431 -6525.3431 0.0 -1649.47 
4961 -6525.3431 -6525.3431 0.0 -1649.486 
4962 -6519.0551 -6519.0551 0.0 -1592.3289 
4963 -6525.3898 -6525.3898 0.0 -1635.2632 
4964 -6525.3926 -6525.3926 0.0 -1637.7362 
4965 -6525.3927 -6525.3927 0.0 -1637.4892 
4966 -6525.3927 -6525.3927 0.0 -1637.5294 
4967 -6525.3929 -6525.3929 0.0 -1637.554 
4968 -6525.3926 -6525.3926 0.0 -1637.5679 
4969 -6525.3929 -6525.3929 0.0 -1637.554 
4970 -6519.2851 -6519.2851 0.0 -1738.4231 
4971 -6525.4395 -6525.4395 0.0 -1639.2023 
4972 -6525.4413 -6525.4413 0.0 -1638.7671 
4973 -6525.4409 -6525.4409 0.0 -1638.8002 
4974 -6525.4413 -6525.4413 0.0 -1638.7711 
4975 -6525.4413 -6525.4413 0.0 -1638.7671 
4976 -6517.4993 -6517.4993 0.0 -1880.9531 
4977 -6525.4722 -6525.4722 0.0 -1654.0485 
4978 -6525.4818 -6525.4818 0.0 -1648.7466 
4979 -6525.4812 -6525.4812 0.0 -1647.7039 
4980 -6525.4819 -6525.4819 0.0 -1648.6436 
4981 -6525.4819 -6525.4819 0.0 -1648.654 
4982 -6525.4819 -6525.4819 0.0 -1648.6634 
4983 -6525.4819 -6525.4819 0.0 -1648.654 
4984 -6519.1533 -6519.1533 0.0 -1576.4734 
4985 -6525.527 -6525.527 0.0 -1632.5155 
4986 -6525.5307 -6525.5307 0.0 -1635.5683 
4987 -6525.5306 -6525.5306 0.0 -1635.2589 
4988 -6525.5308 -6525.5308 0.0 -1635.5388 
4989 -6518.3434 -6518.3434 0.0 -1793.9227 
4990 -6525.5626 -6525.5626 0.0 -1642.0256 
4991 -6525.571 -6525.571 0.0 -1639.8719 
4992 -6525.571 -6525.571 0.0 -1640.0834 
4993 -6525.571 -6525.571 0.0 -1640.0195 
4994 -6525.571 -6525.571 0.0 -1640.0834 
4995 -6518.6305 -6518.6305 0.0 -1829.5591 
4996 -6525.6051 -6525.6051 0.0 -1649.7038 
4997 -6525.6116 -6525.6116 0.0 -1646.737 
4998 -6525.6114 -6525.6114 0.0 -1647.0238 
4999 -6525.6116 -6525.6116 0.0 -1646.7658 
5000 -6525.6116 -6525.6116 0.0 -1646.7918 
5001 -6525.6116 -6525.6116 0.0 -1646.7684 
5002 -6525.6116 -6525.6116 0.0 -1646.7658 
5003 -6518.24 -6518.24 0.0 -1549.9874 
5004 -6525.6416 -6525.6416 0.0 -1627.523 
5005 -6525.6502 -6525.6502 0.0 -1633.4563 
5006 -6525.6502 -6525.6502 0.0 -1632.8535 
5007 -6525.6502 -6525.6502 0.0 -1633.3217 
5008 -6518.2753 -6518.2753 0.0 -1836.4502 
5009 -6525.6807 -6525.6807 0.0 -1644.0858 
5010 -6525.6889 -6525.6889 0.0 -1640.3961 
5011 -6519.0826 -6519.0826 0.0 -1752.8351 
5012 -6525.7251 -6525.7251 0.0 -1642.22 
5013 -6525.7308 -6525.7308 0.0 -1641.5375 
5014 -6525.7303 -6525.7303 0.0 -1641.589 
5015 -6525.7308 -6525.7308 0.0 -1641.5436 
5016 -6525.7308 -6525.7308 0.0 -1641.542 
5017 -6525.7308 -6525.7308 0.0 -1641.5436 
5018 -6518.9977 -6518.9977 0.0 -1544.2575 
5019 -6525.7617 -6525.7617 0.0 -1622.3758 
5020 -6525.7694 -6525.7694 0.0 -1627.8893 
5021 -6525.7692 -6525.7692 0.0 -1627.3283 
5022 -6525.7694 -6525.7694 0.0 -1627.8335 
5023 -6525.7694 -6525.7694 0.0 -1627.7833 
5024 -6525.7694 -6525.7694 0.0 -1627.7381 
5025 -6525.7694 -6525.7694 0.0 -1627.7426 
5026 -6518.2781 -6518.2781 0.0 -1853.1475 
5027 -6525.7911 -6525.7911 0.0 -1641.1465 
5028 -6525.8027 -6525.8027 0.0 -1635.9261 
5029 -6525.8026 -6525.8026 0.0 -1636.4361 
5030 -6525.8027 -6525.8027 0.0 -1636.0114 
5031 -6525.8027 -6525.8027 0.0 -1635.9261 
5032 -6519.5765 -6519.5765 0.0 -1679.5578 
5033 -6525.8368 -6525.8368 0.0 -1631.41 
5034 -6525.8421 -6525.8421 0.0 -1632.4177 
5035 -6520.4144 -6520.4144 0.0 -1582.5376 
5036 -6525.8825 -6525.8825 0.0 -1619.2247 
5037 -6525.8857 -6525.8857 0.0 -1621.6761 
5038 -6525.8853 -6525.8853 0.0 -1622.7027 
5039 -6525.8855 -6525.8855 0.0 -1621.7746 
